shop_name,stylebox_shop_id,shop_url,product_url,product_name,original_price,imgs,scrape_date,discounted_price,review,size,color,description_1,description_2,rating
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/acs021/,Crew Socks - Let It Be - Snow White,95.000 VND,"['https://ananas.vn/wp-content/uploads/ACS021_2.jpg', 'https://ananas.vn/wp-content/uploads/ACS021_1.jpg']",2022-08-02 15:41:19.085299,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abh003/,Bucket Hat - Ananas Typo Box - Brown,285.000 VND,"['https://ananas.vn/wp-content/uploads/pro_ABH003_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABH003_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABH003_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABH003_1-1.jpg']",2022-08-02 15:41:19.839373,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61073/,Basas Bumper Gum - Low Top - Offwhite/Gum,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_basas_A61073_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61073_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61073_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61073_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61073_1.jpg']",2022-08-02 15:41:20.781464,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61098/,Basas Bumper Gum EXT - Low Top - Black/Gum,410.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61098_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_8.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_9.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_7.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61098_2.jpg']",2022-08-02 15:41:21.752756,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00125/,Urbas Ruler - Low Top - Icelandic Blue,590.000 VND,"['https://ananas.vn/wp-content/uploads/Pro_AV00125_3.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_6.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_2.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_7.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_4..jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_8.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_5.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00125_1.jpeg']",2022-08-02 15:41:22.756444,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61033/,Vintas Earth - Low Top - Dark Olive,450.000 VND,"['https://ananas.vn/wp-content/uploads/pro_vintas_A61033_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61033_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61033_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61033_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61033_5.jpg']",2022-08-02 15:41:23.713936,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61088/,Urbas Pineapple Or Ananas - Low Top - Pineapple Poker,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61088_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61088_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61088_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61088_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61088_5.jpg']",2022-08-02 15:41:24.530696,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61076/,Basas Mono Black - High Top - All Black,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_basas_A61076_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61076_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61076_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61076_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_basas_A61076_3.jpg']",2022-08-02 15:41:25.591324,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abp001/,Basic Backpack - Ananas Typo Logo - Black,480.000 VND,"['https://ananas.vn/wp-content/uploads/ABP001_7.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABP001_3.jpg', 'https://ananas.vn/wp-content/uploads/ABP001_5.jpg', 'https://ananas.vn/wp-content/uploads/ABP001_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABP001_2.jpg', 'https://ananas.vn/wp-content/uploads/ABP001_10-1.jpg', 'https://ananas.vn/wp-content/uploads/ABP001_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABP001_1.jpg']",2022-08-02 15:41:27.227618,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/ans003/,Invisible Socks Pack - Ananas Typo - Grey,95.000 VND,"['https://ananas.vn/wp-content/uploads/Detail_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_ANS003_1.jpg']",2022-08-02 15:41:27.871091,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61051/,Urbas The Gang - Low Top - Ceramic Black,450.000 VND,"['https://ananas.vn/wp-content/uploads/pro_urbas_A61051_2-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61051_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61051_1-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61051_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61051_4.jpg']",2022-08-02 15:41:28.984929,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/agt0005/,Hiphop Graphic Tee - Stylized Typo - White,350.000 VND,"['https://ananas.vn/wp-content/uploads/AGT0005_4.jpg', 'https://ananas.vn/wp-content/uploads/AGT0005_3.jpg', 'https://ananas.vn/wp-content/uploads/AGT0005_2.jpg']",2022-08-02 15:41:29.557612,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00131/,Urbas Retrospective - Mid Top - Yellow Submarine,720.000 VND,"['https://ananas.vn/wp-content/uploads/Pro_AV00131_2.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_6.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_8.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_10.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_4.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_9.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_5.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_3.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_7.jpeg', 'https://ananas.vn/wp-content/uploads/Pro_AV00131_1.jpeg']",2022-08-02 15:41:30.541908,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00071/,Basas Bumper Gum NE - Low Top - Offwhite/Gum,520.000 VND,"['https://ananas.vn/wp-content/uploads/Pro_AV00071_4.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00071_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00071_6.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00071_5.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00071_1.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00071_3.jpg']",2022-08-02 15:41:31.494942,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61006/,Basas Mono - Low Top - Taos Taupe,320.000 VND,"['https://ananas.vn/wp-content/uploads/stu_basas_A61006_5.jpg', 'https://ananas.vn/wp-content/uploads/stu_basas_A61006_3.jpg', 'https://ananas.vn/wp-content/uploads/stu_basas_A61006_1.jpg', 'https://ananas.vn/wp-content/uploads/stu_basas_A61006_4.jpg', 'https://ananas.vn/wp-content/uploads/stu_basas_A61006_2.jpg']",2022-08-02 15:41:33.266794,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00009/,Basas Bumper Gum NE - Mule - Black/Gum,520.000 VND,"['https://ananas.vn/wp-content/uploads/pro_AV00009_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00009_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00009_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00009_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00009_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00009_2.jpg']",2022-08-02 15:41:34.130123,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61099/,Basas Bumper Gum EXT - High Top - Black/Gum,450.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61099_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_7.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_9.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_5-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_8.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61099_4.jpg']",2022-08-02 15:41:35.259225,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abc004/,Baseball Cap - Be Positive - Black,275.000 VND,"['https://ananas.vn/wp-content/uploads/resize_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC004_2.jpg', 'https://ananas.vn/wp-content/uploads/baseball-cap_onweb_6.jpg', 'https://ananas.vn/wp-content/uploads/baseball-cap_onweb_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC004_1.jpg']",2022-08-02 15:41:36.053303,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00118/,Vintas Flannel - High Top - Cement,720.000 VND,"['https://ananas.vn/wp-content/uploads/pro_AV00118_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_8.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_7.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00118_3.jpg']",2022-08-02 15:41:37.046304,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/acs007/,Crew Socks - Ananas Typo - White/Yellow,95.000 VND,"['https://ananas.vn/wp-content/uploads/ACS007_2.jpg', 'https://ananas.vn/wp-content/uploads/ACS007_1.jpg']",2022-08-02 15:41:37.737906,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61086/,Urbas Pineapple Or Ananas - Low Top - Pineapple Peel,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61086_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61086_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61086_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61086_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61086_3.jpg']",2022-08-02 15:41:38.852932,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/agt0007/,Hiphop Graphic Tee - Outline Typo - White,350.000 VND,"['https://ananas.vn/wp-content/uploads/AGT0007_1.jpg', 'https://ananas.vn/wp-content/uploads/AGT0007_3.jpg', 'https://ananas.vn/wp-content/uploads/AGT0007_5.jpg', 'https://ananas.vn/wp-content/uploads/AGT0007_4.jpg', 'https://ananas.vn/wp-content/uploads/AGT0007_2.jpg']",2022-08-02 15:41:39.355224,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61102/,Urbas Unsettling - Low Top - Starlight/Lavender,390.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61102_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61102_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61102_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61102_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61102_1.jpg']",2022-08-02 15:41:40.153747,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00008/,Basas Bumper Gum NE - Low Top - Offwhite/Gum,520.000 VND,"['https://ananas.vn/wp-content/uploads/pro_AV00008_7.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00008_4.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00008_1.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00008_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00008_6.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00008_2.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00008_5.jpg']",2022-08-02 15:41:41.157269,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abc103/,Baseball Cap - Ananas Symbol - Black,250.000 VND,"['https://ananas.vn/wp-content/uploads/pro_ABC103_2.jpg', 'https://ananas.vn/wp-content/uploads/resize_4.jpg', 'https://ananas.vn/wp-content/uploads/baseball-cap_onweb_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC103_1.jpg']",2022-08-02 15:41:41.959272,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abc003/,Baseball Cap - Live In The Moment - Black,250.000 VND,"['https://ananas.vn/wp-content/uploads/baseball-cap_onweb_6.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC003_2.jpg', 'https://ananas.vn/wp-content/uploads/baseball-cap_onweb_5.jpg', 'https://ananas.vn/wp-content/uploads/baseball-cap_onweb_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC003_1.jpg']",2022-08-02 15:41:42.632696,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/agt0001/,Hiphop Graphic Tee - Discover Ananas - White,365.000 VND,"['https://ananas.vn/wp-content/uploads/pro_AGT0001_4.jpg', 'https://ananas.vn/wp-content/uploads/AGT0001_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AGT0001_5.jpg', 'https://ananas.vn/wp-content/uploads/AGT0001_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_AGT0001_3.jpg']",2022-08-02 15:41:43.180845,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00105/,Urbas Irrelevant NE - Low Top - Antarctica/Red Orange,650.000 VND,"['https://ananas.vn/wp-content/uploads/pro_AV00105_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00105_1-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00105_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00105_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00105_2.jpg']",2022-08-02 15:41:44.138193,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/ans001-2/,Invisible Socks Pack - Ananas Typo - Black,95.000 VND,"['https://ananas.vn/wp-content/uploads/Detail_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_ANS001_1.jpg']",2022-08-02 15:41:44.828473,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/ans026/,Invisible Socks Pack - DiscoverYou - 3 Colors,95.000 VND,"['https://ananas.vn/wp-content/uploads/pro_ANS026_1.jpg', 'https://ananas.vn/wp-content/uploads/Detail_1.jpg']",2022-08-02 15:41:45.548099,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00020/,Basas Bumper Gum NE - High Top - Offwhite/Gum,580.000 VND,"['https://ananas.vn/wp-content/uploads/Pro_AV00020_3.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00020_2.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00020_5.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00020_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00020_7.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00020_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00020_6.jpg']",2022-08-02 15:41:46.318140,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/av00001/,Basas Mono Black NE -  Low Top - All Black,490.000 VND,"['https://ananas.vn/wp-content/uploads/Pro_AV00001_2.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00001_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00001_7.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00001_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_AV00001_6.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00001_5.jpg', 'https://ananas.vn/wp-content/uploads/Pro_AV00001_3.jpg']",2022-08-02 15:41:47.259173,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61112/,Ananas X Doraemon 50 Years Pattas - White/Sunrise 50th,950.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61112_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_8.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_10.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_11.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_9.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61112_6.jpg']",2022-08-02 15:41:48.295046,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a6t001/,Track 6 OG - Low Top - 70s White,990.000 VND,"['https://ananas.vn/wp-content/uploads/pro_track6_A6T001_9.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_10.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_7.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_track6_A6T001_8.jpg']",2022-08-02 15:41:49.140473,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61087/,Urbas Pineapple Or Ananas - Low Top - Pineapple Leaves,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61087_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61087_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61087_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61087_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61087_2.jpg']",2022-08-02 15:41:50.082393,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61056/,Urbas Inversion - Low Top - Navy Citrus,420.000 VND,"['https://ananas.vn/wp-content/uploads/pro_urbas_A61056_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61056_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61056_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61056_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_urbas_A61056_4.jpg']",2022-08-02 15:41:51.196575,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61100/,Vintas Bleached Sand - Low Top - Roasted Sand,430.000 VND,"['https://ananas.vn/wp-content/uploads/pro_A61100_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61100_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61100_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61100_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_A61100_5.jpg']",2022-08-02 15:41:52.154872,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/abc010/,Baseball Cap - Go Bananas - Washed Black/Tan,295.000 VND,"['https://ananas.vn/wp-content/uploads/pro_ABC010_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_3-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_2-1.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_4.jpg', 'https://ananas.vn/wp-content/uploads/pro_ABC010_1-1.jpg']",2022-08-02 15:41:52.952459,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/a61037/,Vintas Mister - Low Top - Jet Pirate,350.000 VND,"['https://ananas.vn/wp-content/uploads/pro_vintas_A61037_2.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61037_3.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61037_1.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61037_5.jpg', 'https://ananas.vn/wp-content/uploads/pro_vintas_A61037_4.jpg']",2022-08-02 15:41:53.878605,,,,,,,
Ananas,12,https://ananas.vn/,https://ananas.vn/product-detail/ahcs001/,High Crew Socks - Flip Flap - Magenta-Snorkel Blue,105.000 VND,['https://ananas.vn/wp-content/uploads/pro_sock_AHCS001_1.jpg'],2022-08-02 15:41:54.583059,,,,,,,
